Simulation status;Solvent;Solvent temperature (K);Solvent pressure (bar);Reflux ratio col 1 (mole basis);Reflux ratio col 2 (mole basis);Solvent flowrate (kmol/hr);Mixture pressure (bar);Mixture temperature (K);Distillate rate col 1 (kmol/hr);Distillate rate col 2 (kmol/hr);Methanol purity (mole basis);Condensor 01 duty (kJ/hr);Condensor 02 duty (kJ/hr)
Warnings;DMF;313.15;2;0.75;0.25;830;1;313.15;200;200;0.65447688;-10429821;-8356521.47
Warnings;DMF;313.15;2;0.75;0.25;830;1;313.15;200;400;0.674987602;-10429819.7;-20701781.4
Warnings;DMF;313.15;2;0.75;0.25;830;1;313.15;400;200;0.69999735;-22020956.6;-11273061.7
Warnings;DMF;313.15;2;0.75;0.25;830;1;313.15;400;400;0.349998789;-22020954.6;-25129600.8
Warnings;DMF;313.15;2;0.75;0.25;830;1;323.15;200;200;0.654476118;-10429820.2;-8356520.31
Warnings;DMF;313.15;2;0.75;0.25;830;1;323.15;200;400;0.674987213;-10429822.4;-20701780.9
Warnings;DMF;313.15;2;0.75;0.25;830;1;323.15;400;200;0.699997126;-22020957.1;-11273061.8
Warnings;DMF;313.15;2;0.75;0.25;830;1;323.15;400;400;0.349998677;-22020955;-25129601.7
OK;DMF;313.15;2;0.75;0.25;830;2;303.15;200;200;0.654477698;-10429817;-8356522.73
OK;DMF;313.15;2;0.75;0.25;830;2;303.15;200;400;0.674988044;-10429818.6;-20701781.8
OK;DMF;313.15;2;0.75;0.25;830;2;303.15;400;200;0.69999755;-22020956.3;-11273061.5
OK;DMF;313.15;2;0.75;0.25;830;2;303.15;400;400;0.349998888;-22020954.2;-25129600
OK;DMF;313.15;2;0.75;0.25;830;2;313.15;200;200;0.65447688;-10429821;-8356521.47
OK;DMF;313.15;2;0.75;0.25;830;2;313.15;200;400;0.674987602;-10429819.7;-20701781.4
OK;DMF;313.15;2;0.75;0.25;830;2;313.15;400;200;0.69999735;-22020956.6;-11273061.7
OK;DMF;313.15;2;0.75;0.25;830;2;313.15;400;400;0.349998789;-22020954.6;-25129600.8
OK;DMF;313.15;2;0.75;0.25;830;2;323.15;200;200;0.654476118;-10429820.2;-8356520.31
OK;DMF;313.15;2;0.75;0.25;830;2;323.15;200;400;0.674987213;-10429822.4;-20701780.9
OK;DMF;313.15;2;0.75;0.25;830;2;323.15;400;200;0.699997126;-22020957.1;-11273061.8
OK;DMF;313.15;2;0.75;0.25;830;2;323.15;400;400;0.349998677;-22020955;-25129601.7
OK;DMF;313.15;2;0.75;0.25;830;3;303.15;200;200;0.654477698;-10429817;-8356522.73
OK;DMF;313.15;2;0.75;0.25;830;3;303.15;200;400;0.674988044;-10429818.6;-20701781.8
OK;DMF;313.15;2;0.75;0.25;830;3;303.15;400;200;0.69999755;-22020956.3;-11273061.5
OK;DMF;313.15;2;0.75;0.25;830;3;303.15;400;400;0.349998888;-22020954.2;-25129600
OK;DMF;313.15;2;0.75;0.25;830;3;313.15;200;200;0.65447688;-10429821;-8356521.47
OK;DMF;313.15;2;0.75;0.25;830;3;313.15;200;400;0.674987602;-10429819.7;-20701781.4
OK;DMF;313.15;2;0.75;0.25;830;3;313.15;400;200;0.69999735;-22020956.6;-11273061.7
OK;DMF;313.15;2;0.75;0.25;830;3;313.15;400;400;0.349998789;-22020954.6;-25129600.8
OK;DMF;313.15;2;0.75;0.25;830;3;323.15;200;200;0.654476118;-10429820.2;-8356520.31
OK;DMF;313.15;2;0.75;0.25;830;3;323.15;200;400;0.674987213;-10429822.4;-20701780.9
OK;DMF;313.15;2;0.75;0.25;830;3;323.15;400;200;0.699997126;-22020957.1;-11273061.8
OK;DMF;313.15;2;0.75;0.25;830;3;323.15;400;400;0.349998677;-22020955;-25129601.7
Warnings;DMF;313.15;2;0.75;0.75;600;1;303.15;200;200;0.649774852;-10430742.6;-11689010.6
Warnings;DMF;313.15;2;0.75;0.75;600;1;303.15;200;400;0.674678843;-10430734.3;-28982043.6
Warnings;DMF;313.15;2;0.75;0.75;600;1;303.15;400;200;0.699991739;-22020692.7;-15782306.8
Warnings;DMF;313.15;2;0.75;0.75;600;1;303.15;400;400;0.349995871;-22020692.4;-35181469.4
Warnings;DMF;313.15;2;0.75;0.75;600;1;313.15;200;200;0.649679042;-10430889;-11688805.1
Warnings;DMF;313.15;2;0.75;0.75;600;1;313.15;200;400;0.674633436;-10430895;-28981974.4
Warnings;DMF;313.15;2;0.75;0.75;600;1;313.15;400;200;0.69999143;-22020694.5;-15782307.1
Warnings;DMF;313.15;2;0.75;0.75;600;1;313.15;400;400;0.349995712;-22020693.1;-35181471.2
Warnings;DMF;313.15;2;0.75;0.75;600;1;323.15;200;200;0.649545703;-10431120.6;-11688519.1
Warnings;DMF;313.15;2;0.75;0.75;600;1;323.15;200;400;0.674565315;-10431137.7;-28981870.6
Warnings;DMF;313.15;2;0.75;0.75;600;1;323.15;400;200;0.699991075;-22020694.5;-15782307.5
Warnings;DMF;313.15;2;0.75;0.75;600;1;323.15;400;400;0.349995535;-22020693.7;-35181473.3
OK;DMF;313.15;2;0.75;0.75;600;2;303.15;200;200;0.64977006;-10430732.1;-11689000.3
OK;DMF;313.15;2;0.75;0.75;600;2;303.15;200;400;0.674679833;-10430758.7;-28982045.1
OK;DMF;313.15;2;0.75;0.75;600;2;303.15;400;200;0.699991739;-22020692.7;-15782306.8
OK;DMF;313.15;2;0.75;0.75;600;2;303.15;400;400;0.349995871;-22020692.4;-35181469.4
OK;DMF;313.15;2;0.75;0.75;600;2;313.15;200;200;0.649679041;-10430889;-11688805.1
OK;DMF;313.15;2;0.75;0.75;600;2;313.15;200;400;0.674633436;-10430894.9;-28981974.4
OK;DMF;313.15;2;0.75;0.75;600;2;313.15;400;200;0.69999143;-22020694.5;-15782307.1
OK;DMF;313.15;2;0.75;0.75;600;2;313.15;400;400;0.349995712;-22020693.1;-35181471.2
OK;DMF;313.15;2;0.75;0.75;600;2;323.15;200;200;0.649545704;-10431120.6;-11688519.1
OK;DMF;313.15;2;0.75;0.75;600;2;323.15;200;400;0.674565287;-10431137.6;-28981870.5
OK;DMF;313.15;2;0.75;0.75;600;2;323.15;400;200;0.699991075;-22020694.5;-15782307.5
OK;DMF;313.15;2;0.75;0.75;600;2;323.15;400;400;0.349995535;-22020693.7;-35181473.3
OK;DMF;313.15;2;0.75;0.75;600;3;303.15;200;200;0.64977006;-10430732.1;-11689000.3
OK;DMF;313.15;2;0.75;0.75;600;3;303.15;200;400;0.674679832;-10430758.7;-28982045.1
OK;DMF;313.15;2;0.75;0.75;600;3;303.15;400;200;0.699991739;-22020692.7;-15782306.8
OK;DMF;313.15;2;0.75;0.75;600;3;303.15;400;400;0.349995871;-22020692.4;-35181469.4
OK;DMF;313.15;2;0.75;0.75;600;3;313.15;200;200;0.649679041;-10430889;-11688805.1
OK;DMF;313.15;2;0.75;0.75;600;3;313.15;200;400;0.674633436;-10430894.9;-28981974.4
OK;DMF;313.15;2;0.75;0.75;600;3;313.15;400;200;0.69999143;-22020694.5;-15782307.1
OK;DMF;313.15;2;0.75;0.75;600;3;313.15;400;400;0.349995712;-22020693.1;-35181471.2
OK;DMF;313.15;2;0.75;0.75;600;3;323.15;200;200;0.649545704;-10431120.6;-11688519.1
OK;DMF;313.15;2;0.75;0.75;600;3;323.15;200;400;0.674565287;-10431137.6;-28981870.5
OK;DMF;313.15;2;0.75;0.75;600;3;323.15;400;200;0.699991075;-22020694.5;-15782307.5
OK;DMF;313.15;2;0.75;0.75;600;3;323.15;400;400;0.349995535;-22020693.7;-35181473.3
Warnings;DMF;313.15;2;0.75;0.75;720;1;303.15;200;200;0.650439619;-10429834.2;-11690456
Warnings;DMF;313.15;2;0.75;0.75;720;1;303.15;200;400;0.674961527;-10429835.6;-28982459.5
Warnings;DMF;313.15;2;0.75;0.75;720;1;303.15;400;200;0.699995393;-22020835.9;-15782297.4
Warnings;DMF;313.15;2;0.75;0.75;720;1;303.15;400;400;0.349997692;-22020834;-35181450.9
Warnings;DMF;313.15;2;0.75;0.75;720;1;313.15;200;200;0.650436422;-10429840.6;-11690448.9
Warnings;DMF;313.15;2;0.75;0.75;720;1;313.15;200;400;0.674959867;-10429839.7;-28982457
Warnings;DMF;313.15;2;0.75;0.75;720;1;313.15;400;200;0.69999515;-22020836.4;-15782297.7
Warnings;DMF;313.15;2;0.75;0.75;720;1;313.15;400;400;0.349997571;-22020834.5;-35181452.3
Warnings;DMF;313.15;2;0.75;0.75;720;1;323.15;200;200;0.65043256;-10429847.5;-11690440.6
Warnings;DMF;313.15;2;0.75;0.75;720;1;323.15;200;400;0.674957746;-10429847.7;-28982453.7
Warnings;DMF;313.15;2;0.75;0.75;720;1;323.15;400;200;0.699994877;-22020837;-15782298
Warnings;DMF;313.15;2;0.75;0.75;720;1;323.15;400;400;0.349997435;-22020835;-35181453.9
OK;DMF;313.15;2;0.75;0.75;720;2;303.15;200;200;0.650439638;-10429835.6;-11690455.8
OK;DMF;313.15;2;0.75;0.75;720;2;303.15;200;400;0.674961422;-10429833.8;-28982459.4
OK;DMF;313.15;2;0.75;0.75;720;2;303.15;400;200;0.699995393;-22020835.9;-15782297.4
OK;DMF;313.15;2;0.75;0.75;720;2;303.15;400;400;0.349997692;-22020834;-35181450.9
OK;DMF;313.15;2;0.75;0.75;720;2;313.15;200;200;0.650436422;-10429840.6;-11690448.9
OK;DMF;313.15;2;0.75;0.75;720;2;313.15;200;400;0.674959872;-10429839.7;-28982457
OK;DMF;313.15;2;0.75;0.75;720;2;313.15;400;200;0.69999515;-22020836.4;-15782297.7
OK;DMF;313.15;2;0.75;0.75;720;2;313.15;400;400;0.349997571;-22020834.5;-35181452.3
OK;DMF;313.15;2;0.75;0.75;720;2;323.15;200;200;0.65043256;-10429847.5;-11690440.6
OK;DMF;313.15;2;0.75;0.75;720;2;323.15;200;400;0.674957748;-10429847.6;-28982453.6
OK;DMF;313.15;2;0.75;0.75;720;2;323.15;400;200;0.699994877;-22020837;-15782298
OK;DMF;313.15;2;0.75;0.75;720;2;323.15;400;400;0.349997435;-22020835;-35181453.9
OK;DMF;313.15;2;0.75;0.75;720;3;303.15;200;200;0.650439638;-10429835.6;-11690455.8
OK;DMF;313.15;2;0.75;0.75;720;3;303.15;200;400;0.674961422;-10429833.8;-28982459.4
OK;DMF;313.15;2;0.75;0.75;720;3;303.15;400;200;0.699995393;-22020835.9;-15782297.4
OK;DMF;313.15;2;0.75;0.75;720;3;303.15;400;400;0.349997692;-22020834;-35181450.9
OK;DMF;313.15;2;0.75;0.75;720;3;313.15;200;200;0.650436422;-10429840.6;-11690448.9
OK;DMF;313.15;2;0.75;0.75;720;3;313.15;200;400;0.674959872;-10429839.7;-28982457
OK;DMF;313.15;2;0.75;0.75;720;3;313.15;400;200;0.69999515;-22020836.4;-15782297.7
OK;DMF;313.15;2;0.75;0.75;720;3;313.15;400;400;0.349997571;-22020834.5;-35181452.3
OK;DMF;313.15;2;0.75;0.75;720;3;323.15;200;200;0.65043256;-10429847.5;-11690440.6
OK;DMF;313.15;2;0.75;0.75;720;3;323.15;200;400;0.674957748;-10429847.6;-28982453.6
OK;DMF;313.15;2;0.75;0.75;720;3;323.15;400;200;0.699994877;-22020837;-15782298
OK;DMF;313.15;2;0.75;0.75;720;3;323.15;400;400;0.349997435;-22020835;-35181453.9
Warnings;DMF;313.15;2;0.75;0.75;830;1;303.15;200;200;0.650631214;-10429818;-11690864.3
Warnings;DMF;313.15;2;0.75;0.75;830;1;303.15;200;400;0.674988019;-10429818.7;-28982487.4
Warnings;DMF;313.15;2;0.75;0.75;830;1;303.15;400;200;0.699997753;-22020956.3;-15782290.4
Warnings;DMF;313.15;2;0.75;0.75;830;1;303.15;400;400;0.349998877;-22020954.2;-35181439.4
Warnings;DMF;313.15;2;0.75;0.75;830;1;313.15;200;200;0.650630516;-10429821;-11690862.8
Warnings;DMF;313.15;2;0.75;0.75;830;1;313.15;200;400;0.674987605;-10429819.7;-28982486.8
Warnings;DMF;313.15;2;0.75;0.75;830;1;313.15;400;200;0.699997554;-22020956.6;-15782290.6
Warnings;DMF;313.15;2;0.75;0.75;830;1;313.15;400;400;0.349998777;-22020954.6;-35181440.6
Warnings;DMF;313.15;2;0.75;0.75;830;1;323.15;200;200;0.650629688;-10429820.2;-11690861
Warnings;DMF;313.15;2;0.75;0.75;830;1;323.15;200;400;0.674987216;-10429822.4;-28982486.2
Warnings;DMF;313.15;2;0.75;0.75;830;1;323.15;400;200;0.69999733;-22020957.1;-15782290.8
Warnings;DMF;313.15;2;0.75;0.75;830;1;323.15;400;400;0.349998666;-22020955;-35181441.8
OK;DMF;313.15;2;0.75;0.75;830;2;303.15;200;200;0.650631286;-10429817;-11690864.5
OK;DMF;313.15;2;0.75;0.75;830;2;303.15;200;400;0.674988047;-10429818.6;-28982487.5
OK;DMF;313.15;2;0.75;0.75;830;2;303.15;400;200;0.699997753;-22020956.3;-15782290.4
OK;DMF;313.15;2;0.75;0.75;830;2;303.15;400;400;0.349998877;-22020954.2;-35181439.4
OK;DMF;313.15;2;0.75;0.75;830;2;313.15;200;200;0.650630516;-10429821;-11690862.8
OK;DMF;313.15;2;0.75;0.75;830;2;313.15;200;400;0.674987605;-10429819.7;-28982486.8
OK;DMF;313.15;2;0.75;0.75;830;2;313.15;400;200;0.699997554;-22020956.6;-15782290.6
OK;DMF;313.15;2;0.75;0.75;830;2;313.15;400;400;0.349998777;-22020954.6;-35181440.6
OK;DMF;313.15;2;0.75;0.75;830;2;323.15;200;200;0.650629688;-10429820.2;-11690861
OK;DMF;313.15;2;0.75;0.75;830;2;323.15;200;400;0.674987216;-10429822.4;-28982486.2
OK;DMF;313.15;2;0.75;0.75;830;2;323.15;400;200;0.69999733;-22020957.1;-15782290.8
OK;DMF;313.15;2;0.75;0.75;830;2;323.15;400;400;0.349998666;-22020955;-35181441.8
OK;DMF;313.15;2;0.75;0.75;830;3;303.15;200;200;0.650631286;-10429817;-11690864.5
OK;DMF;313.15;2;0.75;0.75;830;3;303.15;200;400;0.674988047;-10429818.6;-28982487.5
OK;DMF;313.15;2;0.75;0.75;830;3;303.15;400;200;0.699997753;-22020956.3;-15782290.4
OK;DMF;313.15;2;0.75;0.75;830;3;303.15;400;400;0.349998877;-22020954.2;-35181439.4
OK;DMF;313.15;2;0.75;0.75;830;3;313.15;200;200;0.650630516;-10429821;-11690862.8
OK;DMF;313.15;2;0.75;0.75;830;3;313.15;200;400;0.674987605;-10429819.7;-28982486.8
OK;DMF;313.15;2;0.75;0.75;830;3;313.15;400;200;0.699997554;-22020956.6;-15782290.6
OK;DMF;313.15;2;0.75;0.75;830;3;313.15;400;400;0.349998777;-22020954.6;-35181440.6
OK;DMF;313.15;2;0.75;0.75;830;3;323.15;200;200;0.650629688;-10429820.2;-11690861
OK;DMF;313.15;2;0.75;0.75;830;3;323.15;200;400;0.674987216;-10429822.4;-28982486.2
OK;DMF;313.15;2;0.75;0.75;830;3;323.15;400;200;0.69999733;-22020957.1;-15782290.8
OK;DMF;313.15;2;0.75;0.75;830;3;323.15;400;400;0.349998666;-22020955;-35181441.8
Warnings;DMF;313.15;2;0.75;1.25;600;1;303.15;200;200;0.649498857;-10430742.6;-15027988.1
Warnings;DMF;313.15;2;0.75;1.25;600;1;303.15;200;400;0.674678843;-10430734.3;-37262625.6
Warnings;DMF;313.15;2;0.75;1.25;600;1;303.15;400;200;0.699991742;-22020692.7;-20291537.6
Warnings;DMF;313.15;2;0.75;1.25;600;1;303.15;400;400;0.349995871;-22020692.4;-45233317.5
Warnings;DMF;313.15;2;0.75;1.25;600;1;313.15;200;200;0.649402896;-10430889;-15027722.8
Warnings;DMF;313.15;2;0.75;1.25;600;1;313.15;200;400;0.674633436;-10430895;-37262536.7
Warnings;DMF;313.15;2;0.75;1.25;600;1;313.15;400;200;0.699991433;-22020694.5;-20291538
Warnings;DMF;313.15;2;0.75;1.25;600;1;313.15;400;400;0.349995712;-22020693.1;-45233319.9
Warnings;DMF;313.15;2;0.75;1.25;600;1;323.15;200;200;0.64926934;-10431120.6;-15027354.5
Warnings;DMF;313.15;2;0.75;1.25;600;1;323.15;200;400;0.674565315;-10431137.7;-37262403.1
Warnings;DMF;313.15;2;0.75;1.25;600;1;323.15;400;200;0.699991077;-22020694.5;-20291538.5
Warnings;DMF;313.15;2;0.75;1.25;600;1;323.15;400;400;0.349995535;-22020693.7;-45233322.5
OK;DMF;313.15;2;0.75;1.25;600;2;303.15;200;200;0.649494062;-10430732.1;-15027974.2
OK;DMF;313.15;2;0.75;1.25;600;2;303.15;200;400;0.674679833;-10430758.7;-37262627.5
OK;DMF;313.15;2;0.75;1.25;600;2;303.15;400;200;0.699991742;-22020692.7;-20291537.6
OK;DMF;313.15;2;0.75;1.25;600;2;303.15;400;400;0.349995871;-22020692.4;-45233317.5
OK;DMF;313.15;2;0.75;1.25;600;2;313.15;200;200;0.649402895;-10430889;-15027722.8
OK;DMF;313.15;2;0.75;1.25;600;2;313.15;200;400;0.674633436;-10430894.9;-37262536.7
OK;DMF;313.15;2;0.75;1.25;600;2;313.15;400;200;0.699991433;-22020694.5;-20291538
OK;DMF;313.15;2;0.75;1.25;600;2;313.15;400;400;0.349995712;-22020693.1;-45233319.9
OK;DMF;313.15;2;0.75;1.25;600;2;323.15;200;200;0.649269341;-10431120.6;-15027354.5
OK;DMF;313.15;2;0.75;1.25;600;2;323.15;200;400;0.674565287;-10431137.6;-37262403.1
OK;DMF;313.15;2;0.75;1.25;600;2;323.15;400;200;0.699991077;-22020694.5;-20291538.5
OK;DMF;313.15;2;0.75;1.25;600;2;323.15;400;400;0.349995535;-22020693.7;-45233322.5
OK;DMF;313.15;2;0.75;1.25;600;3;303.15;200;200;0.649494062;-10430732.1;-15027974.2
OK;DMF;313.15;2;0.75;1.25;600;3;303.15;200;400;0.674679832;-10430758.7;-37262627.5
OK;DMF;313.15;2;0.75;1.25;600;3;303.15;400;200;0.699991742;-22020692.7;-20291537.6
OK;DMF;313.15;2;0.75;1.25;600;3;303.15;400;400;0.349995871;-22020692.4;-45233317.5
OK;DMF;313.15;2;0.75;1.25;600;3;313.15;200;200;0.649402895;-10430889;-15027722.8
OK;DMF;313.15;2;0.75;1.25;600;3;313.15;200;400;0.674633436;-10430894.9;-37262536.7
OK;DMF;313.15;2;0.75;1.25;600;3;313.15;400;200;0.699991433;-22020694.5;-20291538
OK;DMF;313.15;2;0.75;1.25;600;3;313.15;400;400;0.349995712;-22020693.1;-45233319.9
OK;DMF;313.15;2;0.75;1.25;600;3;323.15;200;200;0.649269341;-10431120.6;-15027354.5
OK;DMF;313.15;2;0.75;1.25;600;3;323.15;200;400;0.674565287;-10431137.6;-37262403.1
OK;DMF;313.15;2;0.75;1.25;600;3;323.15;400;200;0.699991077;-22020694.5;-20291538.5
OK;DMF;313.15;2;0.75;1.25;600;3;323.15;400;400;0.349995535;-22020693.7;-45233322.5
Warnings;DMF;313.15;2;0.75;1.25;720;1;303.15;200;200;0.650083501;-10429834.2;-15029598.7
Warnings;DMF;313.15;2;0.75;1.25;720;1;303.15;200;400;0.674961527;-10429835.6;-37263155.8
Warnings;DMF;313.15;2;0.75;1.25;720;1;303.15;400;200;0.699995398;-22020835.9;-20291525.5
Warnings;DMF;313.15;2;0.75;1.25;720;1;303.15;400;400;0.349997692;-22020834;-45233293.7
Warnings;DMF;313.15;2;0.75;1.25;720;1;313.15;200;200;0.650079997;-10429840.6;-15029596.1
Warnings;DMF;313.15;2;0.75;1.25;720;1;313.15;200;400;0.674959867;-10429839.7;-37263152.7
Warnings;DMF;313.15;2;0.75;1.25;720;1;313.15;400;200;0.699995155;-22020836.4;-20291525.9
Warnings;DMF;313.15;2;0.75;1.25;720;1;313.15;400;400;0.349997571;-22020834.5;-45233295.5
Warnings;DMF;313.15;2;0.75;1.25;720;1;323.15;200;200;0.650076127;-10429847.5;-15029585.4
Warnings;DMF;313.15;2;0.75;1.25;720;1;323.15;200;400;0.674957746;-10429847.7;-37263148.4
Warnings;DMF;313.15;2;0.75;1.25;720;1;323.15;400;200;0.699994882;-22020837;-20291526.2
Warnings;DMF;313.15;2;0.75;1.25;720;1;323.15;400;400;0.349997435;-22020835;-45233297.6
OK;DMF;313.15;2;0.75;1.25;720;2;303.15;200;200;0.650083221;-10429835.6;-15029605
OK;DMF;313.15;2;0.75;1.25;720;2;303.15;200;400;0.674961422;-10429833.8;-37263155.8
OK;DMF;313.15;2;0.75;1.25;720;2;303.15;400;200;0.699995398;-22020835.9;-20291525.5
OK;DMF;313.15;2;0.75;1.25;720;2;303.15;400;400;0.349997692;-22020834;-45233293.7
OK;DMF;313.15;2;0.75;1.25;720;2;313.15;200;200;0.650079997;-10429840.6;-15029596.1
OK;DMF;313.15;2;0.75;1.25;720;2;313.15;200;400;0.674959872;-10429839.7;-37263152.7
OK;DMF;313.15;2;0.75;1.25;720;2;313.15;400;200;0.699995155;-22020836.4;-20291525.9
OK;DMF;313.15;2;0.75;1.25;720;2;313.15;400;400;0.349997571;-22020834.5;-45233295.5
OK;DMF;313.15;2;0.75;1.25;720;2;323.15;200;200;0.650076127;-10429847.5;-15029585.4
OK;DMF;313.15;2;0.75;1.25;720;2;323.15;200;400;0.674957748;-10429847.6;-37263148.3
OK;DMF;313.15;2;0.75;1.25;720;2;323.15;400;200;0.699994882;-22020837;-20291526.2
OK;DMF;313.15;2;0.75;1.25;720;2;323.15;400;400;0.349997435;-22020835;-45233297.6
OK;DMF;313.15;2;0.75;1.25;720;3;303.15;200;200;0.650083221;-10429835.6;-15029605
OK;DMF;313.15;2;0.75;1.25;720;3;303.15;200;400;0.674961422;-10429833.8;-37263155.8
OK;DMF;313.15;2;0.75;1.25;720;3;303.15;400;200;0.699995398;-22020835.9;-20291525.5
OK;DMF;313.15;2;0.75;1.25;720;3;303.15;400;400;0.349997692;-22020834;-45233293.7
OK;DMF;313.15;2;0.75;1.25;720;3;313.15;200;200;0.650079997;-10429840.6;-15029596.1
OK;DMF;313.15;2;0.75;1.25;720;3;313.15;200;400;0.674959872;-10429839.7;-37263152.7
OK;DMF;313.15;2;0.75;1.25;720;3;313.15;400;200;0.699995155;-22020836.4;-20291525.9
OK;DMF;313.15;2;0.75;1.25;720;3;313.15;400;400;0.349997571;-22020834.5;-45233295.5
OK;DMF;313.15;2;0.75;1.25;720;3;323.15;200;200;0.650076127;-10429847.5;-15029585.4
OK;DMF;313.15;2;0.75;1.25;720;3;323.15;200;400;0.674957748;-10429847.6;-37263148.3
OK;DMF;313.15;2;0.75;1.25;720;3;323.15;400;200;0.699994882;-22020837;-20291526.2
OK;DMF;313.15;2;0.75;1.25;720;3;323.15;400;400;0.349997435;-22020835;-45233297.6
Warnings;DMF;313.15;2;0.75;1.25;830;1;303.15;200;200;0.650169781;-10429818;-15029843.6
Warnings;DMF;313.15;2;0.75;1.25;830;1;303.15;200;400;0.67498802;-10429818.7;-37263188.1
Warnings;DMF;313.15;2;0.75;1.25;830;1;303.15;400;200;0.699997766;-22020956.3;-20291516.5
Warnings;DMF;313.15;2;0.75;1.25;830;1;303.15;400;400;0.349998877;-22020954.2;-45233278.9
Warnings;DMF;313.15;2;0.75;1.25;830;1;313.15;200;200;0.650169085;-10429821;-15029841.7
Warnings;DMF;313.15;2;0.75;1.25;830;1;313.15;200;400;0.674987606;-10429819.7;-37263187.3
Warnings;DMF;313.15;2;0.75;1.25;830;1;313.15;400;200;0.699997566;-22020956.6;-20291516.7
Warnings;DMF;313.15;2;0.75;1.25;830;1;313.15;400;400;0.349998777;-22020954.6;-45233280.4
Warnings;DMF;313.15;2;0.75;1.25;830;1;323.15;200;200;0.650168251;-10429820.2;-15029839.4
Warnings;DMF;313.15;2;0.75;1.25;830;1;323.15;200;400;0.674987216;-10429822.4;-37263186.4
Warnings;DMF;313.15;2;0.75;1.25;830;1;323.15;400;200;0.699997343;-22020957.1;-20291517
Warnings;DMF;313.15;2;0.75;1.25;830;1;323.15;400;400;0.349998666;-22020955;-45233282.1
OK;DMF;313.15;2;0.75;1.25;830;2;303.15;200;200;0.650169852;-10429817;-15029843.8
OK;DMF;313.15;2;0.75;1.25;830;2;303.15;200;400;0.674988047;-10429818.6;-37263188.1
OK;DMF;313.15;2;0.75;1.25;830;2;303.15;400;200;0.699997766;-22020956.3;-20291516.5
OK;DMF;313.15;2;0.75;1.25;830;2;303.15;400;400;0.349998877;-22020954.2;-45233278.9
OK;DMF;313.15;2;0.75;1.25;830;2;313.15;200;200;0.650169085;-10429821;-15029841.7
OK;DMF;313.15;2;0.75;1.25;830;2;313.15;200;400;0.674987606;-10429819.7;-37263187.3
OK;DMF;313.15;2;0.75;1.25;830;2;313.15;400;200;0.699997566;-22020956.6;-20291516.7
OK;DMF;313.15;2;0.75;1.25;830;2;313.15;400;400;0.349998777;-22020954.6;-45233280.4
OK;DMF;313.15;2;0.75;1.25;830;2;323.15;200;200;0.650168251;-10429820.2;-15029839.4
OK;DMF;313.15;2;0.75;1.25;830;2;323.15;200;400;0.674987216;-10429822.4;-37263186.4
OK;DMF;313.15;2;0.75;1.25;830;2;323.15;400;200;0.699997343;-22020957.1;-20291517
OK;DMF;313.15;2;0.75;1.25;830;2;323.15;400;400;0.349998666;-22020955;-45233282.1
OK;DMF;313.15;2;0.75;1.25;830;3;303.15;200;200;0.650169852;-10429817;-15029843.8
OK;DMF;313.15;2;0.75;1.25;830;3;303.15;200;400;0.674988047;-10429818.6;-37263188.1
OK;DMF;313.15;2;0.75;1.25;830;3;303.15;400;200;0.699997766;-22020956.3;-20291516.5
OK;DMF;313.15;2;0.75;1.25;830;3;303.15;400;400;0.349998877;-22020954.2;-45233278.9
OK;DMF;313.15;2;0.75;1.25;830;3;313.15;200;200;0.650169085;-10429821;-15029841.7
OK;DMF;313.15;2;0.75;1.25;830;3;313.15;200;400;0.674987606;-10429819.7;-37263187.3
OK;DMF;313.15;2;0.75;1.25;830;3;313.15;400;200;0.699997566;-22020956.6;-20291516.7
OK;DMF;313.15;2;0.75;1.25;830;3;313.15;400;400;0.349998777;-22020954.6;-45233280.4
OK;DMF;313.15;2;0.75;1.25;830;3;323.15;200;200;0.650168251;-10429820.2;-15029839.4
OK;DMF;313.15;2;0.75;1.25;830;3;323.15;200;400;0.674987216;-10429822.4;-37263186.4
OK;DMF;313.15;2;0.75;1.25;830;3;323.15;400;200;0.699997343;-22020957.1;-20291517
OK;DMF;313.15;2;0.75;1.25;830;3;323.15;400;400;0.349998666;-22020955;-45233282.1
Warnings;DMF;313.15;2;1.25;0.25;600;1;303.15;200;200;0.652225715;-13408829.5;-8353076.21
Warnings;DMF;313.15;2;1.25;0.25;600;1;303.15;200;400;0.674950302;-13408832.7;-20701820.7
Warnings;DMF;313.15;2;1.25;0.25;600;1;303.15;400;200;0.699993717;-28311672;-11273083.8
Warnings;DMF;313.15;2;1.25;0.25;600;1;303.15;400;400;0.349996875;-28311671.7;-25129606.7
Warnings;DMF;313.15;2;1.25;0.25;600;1;313.15;200;200;0.652221588;-13408836.2;-8353062.6
Warnings;DMF;313.15;2;1.25;0.25;600;1;313.15;200;400;0.674948984;-13408837.3;-20701819.3
Warnings;DMF;313.15;2;1.25;0.25;600;1;313.15;400;200;0.699993611;-28311672.3;-11273083.9
Warnings;DMF;313.15;2;1.25;0.25;600;1;313.15;400;400;0.349996822;-28311672;-25129607.1
Warnings;DMF;313.15;2;1.25;0.25;600;1;323.15;200;200;0.652218773;-13408841.9;-8353058.29
Warnings;DMF;313.15;2;1.25;0.25;600;1;323.15;200;400;0.674947561;-13408843.5;-20701817.7
Warnings;DMF;313.15;2;1.25;0.25;600;1;323.15;400;200;0.699993492;-28311672.6;-11273084
Warnings;DMF;313.15;2;1.25;0.25;600;1;323.15;400;400;0.349996762;-28311672.3;-25129607.6
