Name,Abbreviation,Type,Formula,PCO2 [kPa],Temp [K],CA [M],α [molCO2 molamine-1],References
2-(methylamino)ethanol,MAE,Secondary,C3H9NO,27.1,323.15,2.9375,0.637,Kumar et al (2012)
2-(methylamino)ethanol,MAE,Secondary,C3H9NO,94.8,323.15,2.9375,0.753,Kumar et al (2012)
2-(methylamino)ethanol,MAE,Secondary,C3H9NO,148.5,323.15,2.9375,0.806,Kumar et al (2012)
2-(methylamino)ethanol,MAE,Secondary,C3H9NO,239.7,323.15,2.9375,0.865,Kumar et al (2012)
2-(methylamino)ethanol,MAE,Secondary,C3H9NO,332.8,323.15,2.9375,0.915,Kumar et al (2012)
2-(methylamino)ethanol,MAE,Secondary,C3H9NO,15.19875,313.15,3.9941419251764,0.63,Puxty et. al (2009)
2-(propylamino)ethanol,PAE,Secondary,C5H13NO,5.7,313.15,2.9080193480221,0.579,Yamada et al (2013)
2-(propylamino)ethanol,PAE,Secondary,C5H13NO,12.3,313.15,2.9080193480221,0.646,Yamada et al (2013)
2-(propylamino)ethanol,PAE,Secondary,C5H13NO,26.8,313.15,2.9080193480221,0.724,Yamada et al (2013)
2-(propylamino)ethanol,PAE,Secondary,C5H13NO,57.8,313.15,2.9080193480221,0.794,Yamada et al (2013)
2-(propylamino)ethanol,PAE,Secondary,C5H13NO,107.8,313.15,2.9080193480221,0.845,Yamada et al (2013)
2-(propylamino)ethanol,PAE,Secondary,C5H13NO,213.4,313.15,2.9080193480221,0.902,Yamada et al (2013)
2-(propylamino)ethanol,PAE,Secondary,C5H13NO,4.4,373.15,2.9080193480221,0.128,Yamada et al (2013)
2-(propylamino)ethanol,PAE,Secondary,C5H13NO,10.6,373.15,2.9080193480221,0.193,Yamada et al (2013)
2-(propylamino)ethanol,PAE,Secondary,C5H13NO,25.1,373.15,2.9080193480221,0.283,Yamada et al (2013)
2-(propylamino)ethanol,PAE,Secondary,C5H13NO,59.5,373.15,2.9080193480221,0.391,Yamada et al (2013)
2-(propylamino)ethanol,PAE,Secondary,C5H13NO,108.7,373.15,2.9080193480221,0.471,Yamada et al (2013)
2-(propylamino)ethanol,PAE,Secondary,C5H13NO,218.4,373.15,2.9080193480221,0.564,Yamada et al (2013)
2-(propylamino)ethanol,PAE,Secondary,C5H13NO,4.8,393.15,2.9080193480221,0.058,Yamada et al (2013)
2-(propylamino)ethanol,PAE,Secondary,C5H13NO,11.5,393.15,2.9080193480221,0.094,Yamada et al (2013)
2-(propylamino)ethanol,PAE,Secondary,C5H13NO,26.9,393.15,2.9080193480221,0.151,Yamada et al (2013)
2-(propylamino)ethanol,PAE,Secondary,C5H13NO,62.4,393.15,2.9080193480221,0.23,Yamada et al (2013)
2-(propylamino)ethanol,PAE,Secondary,C5H13NO,113.9,393.15,2.9080193480221,0.305,Yamada et al (2013)
2-(propylamino)ethanol,PAE,Secondary,C5H13NO,226.2,393.15,2.9080193480221,0.398,Yamada et al (2013)
2-(tert-butylamino)ethanol,tBAE,Secondary,C6H15NO,15.0,313.15,2.5599672324194,0.87,El Hadri et al (2016)
2-(tert-butylamino)ethanol,tBAE,Secondary,C6H15NO,8.82,363.15,2.0,0.19,Narku-Tetteh et al (2017)
2-(tert-butylamino)ethanol,tBAE,Secondary,C6H15NO,14.57,363.15,2.0,0.29,Narku-Tetteh et al (2017)
2-(tert-butylamino)ethanol,tBAE,Secondary,C6H15NO,30.31,363.15,2.0,0.34,Narku-Tetteh et al (2017)
2-(tert-butylamino)ethanol,tBAE,Secondary,C6H15NO,100.62,363.15,2.0,0.51,Narku-Tetteh et al (2017)
2-(tert-butylamino)ethanol,tBAE,Secondary,C6H15NO,2.49,353.15,2.0,0.23,Narku-Tetteh et al (2017)
2-(tert-butylamino)ethanol,tBAE,Secondary,C6H15NO,14.64,353.15,2.0,0.4,Narku-Tetteh et al (2017)
2-(tert-butylamino)ethanol,tBAE,Secondary,C6H15NO,30.08,353.15,2.0,0.49,Narku-Tetteh et al (2017)
2-(tert-butylamino)ethanol,tBAE,Secondary,C6H15NO,100.68,353.15,2.0,0.6,Narku-Tetteh et al (2017)
2-(tert-butylamino)ethanol,tBAE,Secondary,C6H15NO,8.37,333.15,2.0,0.52,Narku-Tetteh et al (2017)
2-(tert-butylamino)ethanol,tBAE,Secondary,C6H15NO,15.11,333.15,2.0,0.6,Narku-Tetteh et al (2017)
2-(tert-butylamino)ethanol,tBAE,Secondary,C6H15NO,30.22,333.15,2.0,0.71,Narku-Tetteh et al (2017)
2-(tert-butylamino)ethanol,tBAE,Secondary,C6H15NO,100.49,333.15,2.0,0.82,Narku-Tetteh et al (2017)
2-(tert-butylamino)ethanol,tBAE,Secondary,C6H15NO,7.79,323.15,2.0,0.66,Narku-Tetteh et al (2017)
2-(tert-butylamino)ethanol,tBAE,Secondary,C6H15NO,14.5,323.15,2.0,0.69,Narku-Tetteh et al (2017)
2-(tert-butylamino)ethanol,tBAE,Secondary,C6H15NO,29.94,323.15,2.0,0.78,Narku-Tetteh et al (2017)
2-(tert-butylamino)ethanol,tBAE,Secondary,C6H15NO,99.85,323.15,2.0,0.86,Narku-Tetteh et al (2017)
2-(tert-butylamino)ethanol,tBAE,Secondary,C6H15NO,8.83,313.15,2.0,0.71,Narku-Tetteh et al (2017)
2-(tert-butylamino)ethanol,tBAE,Secondary,C6H15NO,15.56,313.15,2.0,0.78,Narku-Tetteh et al (2017)
2-(tert-butylamino)ethanol,tBAE,Secondary,C6H15NO,30.98,313.15,2.0,0.84,Narku-Tetteh et al (2017)
2-(tert-butylamino)ethanol,tBAE,Secondary,C6H15NO,100.91,313.15,2.0,0.94,Narku-Tetteh et al (2017)
2-(tert-butylamino)ethanol,tBAE,Secondary,C6H15NO,15.19875,313.15,2.5599672324194,0.4,Puxty et. al (2009)
2-2-dimethylaminoethoxyethanol,DMAEE,Tertiary,C6H15NO2,14.901,313.15,2.5,0.403,Nouacer et al (2013)
2-2-dimethylaminoethoxyethanol,DMAEE,Tertiary,C6H15NO2,21.665,313.15,2.5,0.472,Nouacer et al (2013)
2-2-dimethylaminoethoxyethanol,DMAEE,Tertiary,C6H15NO2,29.13,313.15,2.5,0.564,Nouacer et al (2013)
2-2-dimethylaminoethoxyethanol,DMAEE,Tertiary,C6H15NO2,39.278,313.15,2.5,0.676,Nouacer et al (2013)
2-2-dimethylaminoethoxyethanol,DMAEE,Tertiary,C6H15NO2,58.655,313.15,2.5,0.816,Nouacer et al (2013)
2-2-dimethylaminoethoxyethanol,DMAEE,Tertiary,C6H15NO2,108.162,313.15,2.5,0.931,Nouacer et al (2013)
2-2-dimethylaminoethoxyethanol,DMAEE,Tertiary,C6H15NO2,154.172,313.15,2.5,0.961,Nouacer et al (2013)
2-2-dimethylaminoethoxyethanol,DMAEE,Tertiary,C6H15NO2,209.791,313.15,2.5,0.966,Nouacer et al (2013)
2-2-dimethylaminoethoxyethanol,DMAEE,Tertiary,C6H15NO2,24.808,353.15,2.5,0.176,Nouacer et al (2013)
2-2-dimethylaminoethoxyethanol,DMAEE,Tertiary,C6H15NO2,30.21,353.15,2.5,0.193,Nouacer et al (2013)
2-2-dimethylaminoethoxyethanol,DMAEE,Tertiary,C6H15NO2,50.534,353.15,2.5,0.265,Nouacer et al (2013)
2-2-dimethylaminoethoxyethanol,DMAEE,Tertiary,C6H15NO2,72.906,353.15,2.5,0.325,Nouacer et al (2013)
2-2-dimethylaminoethoxyethanol,DMAEE,Tertiary,C6H15NO2,97.436,353.15,2.5,0.377,Nouacer et al (2013)
2-2-dimethylaminoethoxyethanol,DMAEE,Tertiary,C6H15NO2,116.957,353.15,2.5,0.41,Nouacer et al (2013)
2-2-dimethylaminoethoxyethanol,DMAEE,Tertiary,C6H15NO2,135.759,353.15,2.5,0.434,Nouacer et al (2013)
2-2-dimethylaminoethoxyethanol,DMAEE,Tertiary,C6H15NO2,159.136,353.15,2.5,0.463,Nouacer et al (2013)
2-2-dimethylaminoethoxyethanol,DMAEE,Tertiary,C6H15NO2,181.487,353.15,2.5,0.48,Nouacer et al (2013)
2-2-dimethylaminoethoxyethanol,DMAEE,Tertiary,C6H15NO2,203.134,353.15,2.5,0.493,Nouacer et al (2013)
2-2-dimethylaminoethoxyethanol,DMAEE,Tertiary,C6H15NO2,218.013,353.15,2.5,0.496,Nouacer et al (2013)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,1.04,313.15,0.95114898797748,0.293,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,7.37,313.15,0.95114898797748,0.523,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,65.5,313.15,0.95114898797748,0.844,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,314.0,313.15,0.95114898797748,0.945,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,927.0,313.15,0.95114898797748,1.069,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,2991.0,313.15,0.95114898797748,1.156,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,0.6,303.15,2.8534469639324,0.196,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,1.72,303.15,2.8534469639324,0.317,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,5.59,303.15,2.8534469639324,0.492,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,23.8,303.15,2.8534469639324,0.669,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,97.3,303.15,2.8534469639324,0.823,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,389.0,303.15,2.8534469639324,0.92,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,1065.0,303.15,2.8534469639324,0.987,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,2911.0,303.15,2.8534469639324,1.017,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,0.75,313.15,2.8534469639324,0.147,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,1.47,313.15,2.8534469639324,0.199,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,5.57,313.15,2.8534469639324,0.362,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,19.3,313.15,2.8534469639324,0.54,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,96.2,313.15,2.8534469639324,0.756,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,349.0,313.15,2.8534469639324,0.859,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,1064.0,313.15,2.8534469639324,0.964,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,3064.0,313.15,2.8534469639324,1.002,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,2.06,333.15,2.8534469639324,0.115,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,6.59,333.15,2.8534469639324,0.206,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,18.9,333.15,2.8534469639324,0.313,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,78.0,333.15,2.8534469639324,0.538,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,277.0,333.15,2.8534469639324,0.732,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,807.0,333.15,2.8534469639324,0.865,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,2894.0,333.15,2.8534469639324,0.962,Baek et al (1998)
2-amino-2-methyl-1-3-propanediol,AMPD,Primary,C4H11NO2,15.19875,313.15,2.8534469639324,0.69,Puxty et. al (2009)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,15.0,313.15,3.3656435110393,0.8,El Hadri et al (2016)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,7.65,363.15,2.0,0.19,Narku-Tetteh et al (2017)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,13.66,363.15,2.0,0.32,Narku-Tetteh et al (2017)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,29.43,363.15,2.0,0.39,Narku-Tetteh et al (2017)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,100.31,363.15,2.0,0.47,Narku-Tetteh et al (2017)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,7.73,333.15,2.0,0.46,Narku-Tetteh et al (2017)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,14.8,333.15,2.0,0.53,Narku-Tetteh et al (2017)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,30.05,333.15,2.0,0.67,Narku-Tetteh et al (2017)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,99.84,333.15,2.0,0.74,Narku-Tetteh et al (2017)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,7.78,313.15,2.0,0.65,Narku-Tetteh et al (2017)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,14.58,313.15,2.0,0.7,Narku-Tetteh et al (2017)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,29.81,313.15,2.0,0.79,Narku-Tetteh et al (2017)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,100.41,313.15,2.0,0.84,Narku-Tetteh et al (2017)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,15.19875,313.15,3.3656435110393,0.59,Puxty et. al (2009)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,3.201,313.15,3.3656435110393,0.475,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,4.952,313.15,3.3656435110393,0.527,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,12.743,313.15,3.3656435110393,0.674,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,24.967,313.15,3.3656435110393,0.757,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,48.037,313.15,3.3656435110393,0.799,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,67.855,313.15,3.3656435110393,0.853,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,94.12,313.15,3.3656435110393,0.877,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,1.438,333.15,3.3656435110393,0.199,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,1.664,333.15,3.3656435110393,0.227,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,4.281,333.15,3.3656435110393,0.331,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,9.527,333.15,3.3656435110393,0.449,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,11.018,333.15,3.3656435110393,0.452,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,33.395,333.15,3.3656435110393,0.584,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,67.855,333.15,3.3656435110393,0.657,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,130.554,333.15,3.3656435110393,0.719,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,1.664,353.15,3.3656435110393,0.099,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,4.775,353.15,3.3656435110393,0.161,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,10.061,353.15,3.3656435110393,0.246,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,29.944,353.15,3.3656435110393,0.383,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,81.382,353.15,3.3656435110393,0.52,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,150.99,353.15,3.3656435110393,0.617,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,17.044,313.15,3.3656435110393,0.681,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,55.557,313.15,3.3656435110393,0.844,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,106.893,313.15,3.3656435110393,0.887,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,205.664,313.15,3.3656435110393,0.946,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,270.134,313.15,3.3656435110393,0.965,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,53.573,333.15,3.3656435110393,0.619,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,112.884,333.15,3.3656435110393,0.775,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,150.99,333.15,3.3656435110393,0.823,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,217.191,333.15,3.3656435110393,0.863,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,318.15,333.15,3.3656435110393,0.901,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,417.881,333.15,3.3656435110393,0.927,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,46.322,353.15,3.3656435110393,0.435,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,89.125,353.15,3.3656435110393,0.537,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,106.893,353.15,3.3656435110393,0.586,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,177.828,353.15,3.3656435110393,0.678,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,246.664,353.15,3.3656435110393,0.738,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,342.145,353.15,3.3656435110393,0.78,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,2.393,373.15,3.3656435110393,0.045,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,12.743,373.15,3.3656435110393,0.102,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,23.216,373.15,3.3656435110393,0.156,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,32.794,373.15,3.3656435110393,0.184,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,40.787,373.15,3.3656435110393,0.196,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,79.916,373.15,3.3656435110393,0.312,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,142.976,373.15,3.3656435110393,0.416,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,194.748,373.15,3.3656435110393,0.454,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,260.489,373.15,3.3656435110393,0.501,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,290.508,373.15,3.3656435110393,0.537,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,342.145,373.15,3.3656435110393,0.567,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,896.668,373.15,3.3656435110393,0.78,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,10.245,393.15,3.3656435110393,0.05,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,17.044,393.15,3.3656435110393,0.071,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,39.331,393.15,3.3656435110393,0.106,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,42.298,393.15,3.3656435110393,0.104,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,44.668,393.15,3.3656435110393,0.113,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,48.919,393.15,3.3656435110393,0.125,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,69.099,393.15,3.3656435110393,0.139,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,117.063,393.15,3.3656435110393,0.177,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,242.22,393.15,3.3656435110393,0.279,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,265.268,393.15,3.3656435110393,0.298,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,449.398,393.15,3.3656435110393,0.43,Tong (2012)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,1.217,313.15,3.0,0.398,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,2.732,313.15,3.0,0.557,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,3.598,313.15,3.0,0.599,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,10.123,313.15,3.0,0.716,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,14.787,313.15,3.0,0.771,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,17.572,313.15,3.0,0.784,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,25.241,313.15,3.0,0.817,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,31.594,313.15,3.0,0.825,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,93.668,313.15,3.0,0.913,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,141.71,313.15,3.0,0.947,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,171.333,313.15,3.0,0.959,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,241.94,313.15,3.0,0.985,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,2.075,313.15,2.0,0.494,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,8.083,313.15,2.0,0.729,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,9.772,313.15,2.0,0.746,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,54.811,313.15,2.0,0.918,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,95.228,313.15,2.0,0.947,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,259.082,313.15,2.0,1.014,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,398.834,313.15,2.0,1.043,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,624.915,313.15,2.0,1.056,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,1104.648,313.15,2.0,1.085,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,2165.599,313.15,2.0,1.123,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,4.217,323.15,3.47,0.465,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,7.862,323.15,3.47,0.436,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,7.313,323.15,3.47,0.578,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,19.202,323.15,3.47,0.683,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,28.6,323.15,3.47,0.645,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,32.225,323.15,3.47,0.716,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,53.179,323.15,3.47,0.729,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,92.188,323.15,3.47,0.855,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,130.343,323.15,3.47,0.825,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,144.334,323.15,3.47,0.901,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,313.603,323.15,3.47,0.976,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,682.175,323.15,3.47,1.001,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,1383.6,323.15,3.47,1.064,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,3279.793,323.15,3.47,1.11,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,8.782,373.15,2.0,0.13,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,16.626,373.15,2.0,0.184,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,35.488,373.15,2.0,0.281,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,71.86,373.15,2.0,0.415,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,172.828,373.15,2.0,0.582,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,468.936,373.15,2.0,0.767,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,606.781,373.15,2.0,0.834,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,886.289,373.15,2.0,0.892,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,1459.766,373.15,2.0,0.989,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,1956.622,373.15,2.0,1.027,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,19.121,373.15,3.47,0.117,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,51.061,373.15,3.47,0.243,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,114.734,373.15,3.47,0.36,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,345.226,373.15,3.47,0.557,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,788.868,373.15,3.47,0.696,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,1192.895,373.15,3.47,0.75,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,1571.975,373.15,3.47,0.775,Xu et al (1991)
2-amino-2-methyl-1-propanol,AMP,Primary,C4H11NO,2143.548,373.15,3.47,0.817,Xu et al (1991)
2-aminoethanol,MEA,Primary,C2H7NO,15.0,313.15,4.9113501301508,0.58,El Hadri et al (2016)
